UserID,Username,Email,First Name,Last Name,Mobile Number,Gender,Age,Persona,Discount Persona
1208,user1208,hailey.graham@example.com,Hailey,Graham,635-416-5940x6877,F,33,beauty_accessories_instruments,all_discounts
1209,user1209,johnny.lee@example.com,Johnny,Lee,(865)535-3665x777,M,28,beauty_accessories_instruments,all_discounts
1210,user1210,robin.williams@example.com,Robin,Williams,159-773-3197,F,74,floral_beauty_jewelry,discount_indifferent
1211,user1211,brandy.frazier@example.com,Brandy,Frazier,058.988.3589x192,F,33,seasonal_furniture_floral,all_discounts
1212,user1212,nicholas.barker@example.com,Nicholas,Barker,517.608.7037x6829,M,33,housewares_tools_beauty,discount_indifferent
1213,user1213,danielle.benson@example.com,Danielle,Benson,283-424-0310x48680,F,24,electronics_outdoors_footwear,lower_priced_products
1214,user1214,jamie.white@example.com,Jamie,White,773.462.2397,F,46,electronics_outdoors_footwear,all_discounts
1215,user1215,nichole.stout@example.com,Nichole,Stout,988.796.8015,F,41,housewares_floral_seasonal,discount_indifferent
1216,user1216,james.daniels@example.com,James,Daniels,(267)883-9327x7375,M,26,apparel_footwear_accessories,lower_priced_products
1217,user1217,julie.kelly@example.com,Julie,Kelly,(268)540-3704,F,21,homedecor_electronics_outdoors,lower_priced_products
1218,user1218,justin.faulkner@example.com,Justin,Faulkner,(173)151-5871,M,41,furniture_homedecor_housewares,lower_priced_products
1219,user1219,alison.hartman@example.com,Alison,Hartman,(315)584-0406,F,40,seasonal_furniture_floral,all_discounts
1220,user1220,regina.coffey@example.com,Regina,Coffey,001-031-911-0991x23504,F,28,footwear_jewelry_furniture,all_discounts
1221,user1221,matthew.wilson@example.com,Matthew,Wilson,001-277-404-8284,M,58,housewares_floral_seasonal,all_discounts
1222,user1222,tommy.hawkins@example.com,Tommy,Hawkins,001-064-212-6537,M,24,housewares_tools_beauty,lower_priced_products
1223,user1223,crystal.bell@example.com,Crystal,Bell,+1-285-340-7358,F,33,seasonal_furniture_floral,discount_indifferent
1224,user1224,mitchell.brown@example.com,Mitchell,Brown,2783435105,M,57,seasonal_furniture_floral,discount_indifferent
1225,user1225,taylor.taylor@example.com,Taylor,Taylor,+1-711-218-5000x51138,F,32,groceries_seasonal_tools,lower_priced_products
1226,user1226,ashley.sheppard@example.com,Ashley,Sheppard,0464439991,F,39,outdoors_instruments_groceries,lower_priced_products
1227,user1227,angel.mccullough@example.com,Angel,Mccullough,197-826-9041x2910,F,32,instruments_books_electronics,discount_indifferent
1228,user1228,diana.hall@example.com,Diana,Hall,138-151-7331x251,F,28,tools_housewares_apparel,lower_priced_products
1229,user1229,bonnie.brooks@example.com,Bonnie,Brooks,501-081-4377x16086,F,65,books_apparel_homedecor,all_discounts
1230,user1230,tammy.evans@example.com,Tammy,Evans,+1-391-317-9309x07756,F,32,electronics_outdoors_footwear,lower_priced_products
1231,user1231,abigail.anderson@example.com,Abigail,Anderson,933.613.2931x516,F,52,beauty_accessories_instruments,discount_indifferent
1232,user1232,rachel.morris@example.com,Rachel,Morris,2637110437,F,26,apparel_footwear_accessories,lower_priced_products
1233,user1233,keith.barnett@example.com,Keith,Barnett,827-541-6524,M,26,housewares_tools_beauty,discount_indifferent
1234,user1234,christopher.guerrero@example.com,Christopher,Guerrero,001-260-267-6095,M,19,footwear_jewelry_furniture,lower_priced_products
1235,user1235,deborah.evans@example.com,Deborah,Evans,+1-803-536-3121x8361,F,40,books_apparel_homedecor,discount_indifferent
1236,user1236,thomas.jones@example.com,Thomas,Jones,599.461.3752x0244,M,31,groceries_seasonal_tools,discount_indifferent
1237,user1237,rhonda.knox@example.com,Rhonda,Knox,499.658.9477,F,50,books_apparel_homedecor,lower_priced_products
1238,user1238,alyssa.thomas@example.com,Alyssa,Thomas,001-285-460-7702x77664,F,34,groceries_seasonal_tools,all_discounts
1239,user1239,timothy.brown@example.com,Timothy,Brown,+1-921-113-9487x09618,M,61,instruments_books_electronics,all_discounts
1240,user1240,susan.carpenter@example.com,Susan,Carpenter,879.638.9471x207,F,25,outdoors_instruments_groceries,all_discounts
1241,user1241,henry.mcgee@example.com,Henry,Mcgee,+1-801-002-8313,M,50,furniture_homedecor_housewares,all_discounts
1242,user1242,jennifer.paul@example.com,Jennifer,Paul,910.629.9781x536,F,45,housewares_floral_seasonal,discount_indifferent
1243,user1243,evan.ramirez@example.com,Evan,Ramirez,+1-756-360-0705x9911,M,45,housewares_tools_beauty,discount_indifferent
1244,user1244,michael.smith@example.com,Michael,Smith,+1-687-099-2581x3642,M,49,books_apparel_homedecor,lower_priced_products
1245,user1245,andrea.duncan@example.com,Andrea,Duncan,(690)207-3688,F,44,footwear_jewelry_furniture,all_discounts
1246,user1246,sherry.ramirez@example.com,Sherry,Ramirez,392-361-7390,F,39,footwear_jewelry_furniture,discount_indifferent
1247,user1247,david.le@example.com,David,Le,+1-727-985-4589x567,M,23,housewares_floral_seasonal,lower_priced_products
1248,user1248,tammy.norris@example.com,Tammy,Norris,(846)648-2447x417,F,19,furniture_homedecor_housewares,all_discounts
1249,user1249,daniel.lane@example.com,Daniel,Lane,001-740-765-9505,M,54,furniture_homedecor_housewares,lower_priced_products
1250,user1250,brian.hill@example.com,Brian,Hill,(245)735-3605x9416,M,39,tools_housewares_apparel,discount_indifferent
1251,user1251,yvonne.stewart@example.com,Yvonne,Stewart,001-162-703-6659x4591,F,46,seasonal_furniture_floral,discount_indifferent
1252,user1252,peter.russell@example.com,Peter,Russell,(041)883-3509x476,M,34,footwear_jewelry_furniture,lower_priced_products
1253,user1253,bailey.zavala@example.com,Bailey,Zavala,+1-469-184-8973x7599,F,22,outdoors_instruments_groceries,discount_indifferent
1254,user1254,paul.clark@example.com,Paul,Clark,819.453.3528x91814,M,23,seasonal_furniture_floral,all_discounts
1255,user1255,barbara.browning@example.com,Barbara,Browning,(018)802-9506x49096,F,41,homedecor_electronics_outdoors,all_discounts
1256,user1256,malik.krause@example.com,Malik,Krause,9481663470,M,33,homedecor_electronics_outdoors,all_discounts
1257,user1257,janet.vega@example.com,Janet,Vega,+1-297-969-4084x41796,F,25,housewares_floral_seasonal,discount_indifferent
1258,user1258,joyce.cooke@example.com,Joyce,Cooke,902-391-5347,F,35,furniture_homedecor_housewares,discount_indifferent
1259,user1259,christopher.norris@example.com,Christopher,Norris,3156105461,M,20,groceries_seasonal_tools,discount_indifferent
1260,user1260,keith.norris@example.com,Keith,Norris,(098)198-0152,M,37,outdoors_instruments_groceries,discount_indifferent
1261,user1261,donna.robertson@example.com,Donna,Robertson,001-758-982-0267x6034,F,28,apparel_footwear_accessories,all_discounts
1262,user1262,jennifer.miranda@example.com,Jennifer,Miranda,001-587-217-4588x40672,F,46,apparel_footwear_accessories,lower_priced_products
1263,user1263,steven.leon@example.com,Steven,Leon,1778773177,M,29,floral_beauty_jewelry,lower_priced_products
1264,user1264,kenneth.marshall@example.com,Kenneth,Marshall,0913221779,M,33,apparel_footwear_accessories,lower_priced_products
1265,user1265,david.kaufman@example.com,David,Kaufman,001-216-063-0834x2014,M,18,books_apparel_homedecor,all_discounts
1266,user1266,carla.sanchez@example.com,Carla,Sanchez,(757)157-1738,F,21,floral_beauty_jewelry,lower_priced_products
1267,user1267,rachel.krueger@example.com,Rachel,Krueger,570.702.4737x829,F,31,housewares_tools_beauty,lower_priced_products
1268,user1268,antonio.mccoy@example.com,Antonio,Mccoy,+1-785-344-6433,M,34,housewares_floral_seasonal,lower_priced_products
1269,user1269,mark.vasquez@example.com,Mark,Vasquez,(643)632-1529,M,38,seasonal_furniture_floral,all_discounts
1270,user1270,kevin.brown@example.com,Kevin,Brown,163.782.3101,M,28,electronics_outdoors_footwear,lower_priced_products
1271,user1271,john.walters@example.com,John,Walters,2416545192,M,42,books_apparel_homedecor,discount_indifferent
1272,user1272,michael.dawson@example.com,Michael,Dawson,8015962243,M,49,seasonal_furniture_floral,discount_indifferent
1273,user1273,ryan.barker@example.com,Ryan,Barker,+1-542-549-2052x5218,M,45,housewares_tools_beauty,discount_indifferent
1274,user1274,adam.williams@example.com,Adam,Williams,001-587-847-5539x2669,M,19,electronics_outdoors_footwear,lower_priced_products
1275,user1275,nathaniel.merritt@example.com,Nathaniel,Merritt,001-922-194-8724,M,34,accessories_groceries_books,lower_priced_products
1276,user1276,elizabeth.jennings@example.com,Elizabeth,Jennings,914.219.2111,F,22,seasonal_furniture_floral,discount_indifferent
1277,user1277,jon.wood@example.com,Jon,Wood,590.443.9034,M,27,housewares_tools_beauty,discount_indifferent
1278,user1278,susan.romero@example.com,Susan,Romero,915.493.9346,F,66,homedecor_electronics_outdoors,discount_indifferent
1279,user1279,ivan.brown@example.com,Ivan,Brown,+1-109-399-5707x699,M,23,furniture_homedecor_housewares,lower_priced_products
1280,user1280,ryan.conley@example.com,Ryan,Conley,001-800-131-2958,M,35,floral_beauty_jewelry,lower_priced_products
1281,user1281,sara.johnson@example.com,Sara,Johnson,364-307-2703x216,F,39,groceries_seasonal_tools,discount_indifferent
1282,user1282,daniel.nguyen@example.com,Daniel,Nguyen,001-889-764-9270,M,42,floral_beauty_jewelry,all_discounts
1283,user1283,arthur.wiley@example.com,Arthur,Wiley,0818893466,M,37,beauty_accessories_instruments,all_discounts
1284,user1284,rose.mcdonald@example.com,Rose,Mcdonald,243.602.0567,F,18,beauty_accessories_instruments,discount_indifferent
1285,user1285,jeffery.prince@example.com,Jeffery,Prince,9335531482,M,29,outdoors_instruments_groceries,discount_indifferent
1286,user1286,tammy.young@example.com,Tammy,Young,584.838.5070,F,35,accessories_groceries_books,lower_priced_products
1287,user1287,jennifer.lopez@example.com,Jennifer,Lopez,001-134-740-2456x09790,F,21,books_apparel_homedecor,lower_priced_products
1288,user1288,evan.jackson@example.com,Evan,Jackson,+1-147-932-5397,M,30,floral_beauty_jewelry,discount_indifferent
1289,user1289,grant.kramer@example.com,Grant,Kramer,(522)682-5895x546,M,19,groceries_seasonal_tools,lower_priced_products
1290,user1290,derek.brown@example.com,Derek,Brown,(969)124-0344,M,21,homedecor_electronics_outdoors,all_discounts
1291,user1291,bonnie.cox@example.com,Bonnie,Cox,001-817-127-7359x332,F,32,electronics_outdoors_footwear,lower_priced_products
1292,user1292,billy.arroyo@example.com,Billy,Arroyo,1746692384,M,23,accessories_groceries_books,all_discounts
1293,user1293,david.walters@example.com,David,Walters,319.567.6805,M,37,floral_beauty_jewelry,all_discounts
1294,user1294,kristina.johnson@example.com,Kristina,Johnson,832.060.7319,F,41,beauty_accessories_instruments,all_discounts
1295,user1295,diana.delgado@example.com,Diana,Delgado,001-942-668-8122x8377,F,46,housewares_tools_beauty,all_discounts
1296,user1296,mark.williams@example.com,Mark,Williams,(913)660-3359,M,25,floral_beauty_jewelry,discount_indifferent
1297,user1297,joseph.harris@example.com,Joseph,Harris,215.266.9565,M,24,outdoors_instruments_groceries,discount_indifferent
1298,user1298,taylor.reid@example.com,Taylor,Reid,300-948-9364,F,22,housewares_tools_beauty,lower_priced_products
1299,user1299,angelica.smith@example.com,Angelica,Smith,(670)999-5038x00346,F,39,outdoors_instruments_groceries,lower_priced_products
1300,user1300,jordan.gonzalez@example.com,Jordan,Gonzalez,001-240-886-1903x9885,F,42,accessories_groceries_books,lower_priced_products
1301,user1301,john.robertson@example.com,John,Robertson,878-021-3594x28263,M,19,groceries_seasonal_tools,all_discounts
1302,user1302,brittany.perez@example.com,Brittany,Perez,510-496-8599,F,56,floral_beauty_jewelry,all_discounts
1303,user1303,deborah.allen@example.com,Deborah,Allen,583.583.7642,F,20,apparel_footwear_accessories,discount_indifferent
1304,user1304,theresa.smith@example.com,Theresa,Smith,788.873.9933x472,F,36,homedecor_electronics_outdoors,discount_indifferent
1305,user1305,michael.thompson@example.com,Michael,Thompson,059-225-8708x2928,M,42,homedecor_electronics_outdoors,lower_priced_products
1306,user1306,jeffrey.cole@example.com,Jeffrey,Cole,(834)153-2765x428,M,50,books_apparel_homedecor,lower_priced_products
1307,user1307,steven.barnes@example.com,Steven,Barnes,448-027-1451x625,M,42,housewares_tools_beauty,all_discounts
1308,user1308,sierra.rodriguez@example.com,Sierra,Rodriguez,094.406.4968,F,46,groceries_seasonal_tools,lower_priced_products
1309,user1309,brendan.valdez@example.com,Brendan,Valdez,321-239-6406,M,30,furniture_homedecor_housewares,lower_priced_products
1310,user1310,gary.bright@example.com,Gary,Bright,144-620-3192,M,47,housewares_tools_beauty,all_discounts
1311,user1311,jonathan.daniel@example.com,Jonathan,Daniel,(827)262-4143x0170,M,21,instruments_books_electronics,all_discounts
1312,user1312,michelle.conway@example.com,Michelle,Conway,001-002-500-5840,F,52,tools_housewares_apparel,all_discounts
1313,user1313,sonya.garrett@example.com,Sonya,Garrett,(949)213-2115,F,36,apparel_footwear_accessories,lower_priced_products
1314,user1314,shawn.lowe@example.com,Shawn,Lowe,(344)599-9487x2966,M,47,footwear_jewelry_furniture,all_discounts
1315,user1315,michael.jones@example.com,Michael,Jones,075.355.2456x70686,M,33,instruments_books_electronics,all_discounts
1316,user1316,kelsey.jenkins@example.com,Kelsey,Jenkins,+1-246-829-7679x742,F,40,beauty_accessories_instruments,discount_indifferent
1317,user1317,sonia.arnold@example.com,Sonia,Arnold,211.301.8084x286,F,36,beauty_accessories_instruments,all_discounts
1318,user1318,daniel.evans@example.com,Daniel,Evans,001-706-004-6263,M,43,housewares_tools_beauty,lower_priced_products
1319,user1319,john.flores@example.com,John,Flores,+1-279-983-3485x913,M,21,floral_beauty_jewelry,all_discounts
1320,user1320,tanya.ellison@example.com,Tanya,Ellison,7962806262,F,20,apparel_footwear_accessories,lower_priced_products
1321,user1321,daniel.wells@example.com,Daniel,Wells,627-569-5445,M,27,instruments_books_electronics,lower_priced_products
1322,user1322,samantha.porter@example.com,Samantha,Porter,001-570-492-9968x461,F,24,housewares_floral_seasonal,lower_priced_products
1323,user1323,brittany.freeman@example.com,Brittany,Freeman,838.226.9931x091,F,50,homedecor_electronics_outdoors,all_discounts
1324,user1324,charles.swanson@example.com,Charles,Swanson,848-497-0874,M,26,tools_housewares_apparel,all_discounts
1325,user1325,karen.hill@example.com,Karen,Hill,1919791079,F,62,housewares_tools_beauty,lower_priced_products
1326,user1326,michelle.richard@example.com,Michelle,Richard,1661548639,F,30,beauty_accessories_instruments,discount_indifferent
1327,user1327,donald.davis@example.com,Donald,Davis,+1-857-900-1653x38979,M,25,tools_housewares_apparel,discount_indifferent
1328,user1328,gabriela.rios@example.com,Gabriela,Rios,001-610-055-2994x33994,F,46,accessories_groceries_books,lower_priced_products
1329,user1329,jessica.pugh@example.com,Jessica,Pugh,(589)375-5431x14282,F,40,accessories_groceries_books,lower_priced_products
1330,user1330,brandon.reyes@example.com,Brandon,Reyes,320.763.0460,M,35,apparel_footwear_accessories,discount_indifferent
1331,user1331,jamie.farrell@example.com,Jamie,Farrell,+1-122-205-6316x570,F,37,groceries_seasonal_tools,lower_priced_products
1332,user1332,teresa.scott@example.com,Teresa,Scott,7162251815,F,43,floral_beauty_jewelry,all_discounts
1333,user1333,michael.schaefer@example.com,Michael,Schaefer,523.002.4435x8607,M,26,housewares_floral_seasonal,discount_indifferent
1334,user1334,lisa.cox@example.com,Lisa,Cox,495-275-2282x033,F,73,housewares_floral_seasonal,all_discounts
1335,user1335,eric.randall@example.com,Eric,Randall,(819)084-3009x9028,M,62,homedecor_electronics_outdoors,discount_indifferent
1336,user1336,maria.tanner@example.com,Maria,Tanner,972.087.2253x79159,F,40,apparel_footwear_accessories,lower_priced_products
1337,user1337,kevin.gross@example.com,Kevin,Gross,001-576-757-5351x84033,M,25,beauty_accessories_instruments,all_discounts
1338,user1338,matthew.davis@example.com,Matthew,Davis,061.428.7916,M,41,housewares_tools_beauty,discount_indifferent
1339,user1339,james.ayala@example.com,James,Ayala,+1-833-781-1948x4962,M,21,books_apparel_homedecor,lower_priced_products
1340,user1340,katelyn.jones@example.com,Katelyn,Jones,697-414-8960x03004,F,19,outdoors_instruments_groceries,lower_priced_products
1341,user1341,james.parker@example.com,James,Parker,(815)915-6678x0191,M,27,groceries_seasonal_tools,discount_indifferent
1342,user1342,lindsay.jones@example.com,Lindsay,Jones,+1-942-544-7960,F,34,homedecor_electronics_outdoors,lower_priced_products
1343,user1343,michelle.marshall@example.com,Michelle,Marshall,001-925-013-2813x24713,F,50,books_apparel_homedecor,lower_priced_products
1344,user1344,michael.may@example.com,Michael,May,+1-572-483-7303x209,M,43,electronics_outdoors_footwear,all_discounts
